Time,Annotation,Vector-4,,,,Head,,,ChinCenter,,,MouthLowerlipMidbottom,,,MouthLowerlipMidtop,,,NoseBottom,,,NoseTip,,,MouthUpperlipMidtop,,,NoseTop,,,ForeheadCenter,,,MouthLeftcorner,,,LefteyebrowOuter,,,NoseTopleft,,,NoseBottomleft,,,LefteyeInnercorner,,,LefteyebrowCenter,,,LefteyeMidtop,,,LefteyebrowInner,,,LeftcheekCenter,,,Leftcheekbone,,,LefteyeOutercorner,,,Rightcheekbone,,,MouthRightcorner,,,RighteyeMidtop,,,RighteyebrowOuter,,,NoseTopright,,,NoseBottomright,,,RighteyebrowInner,,,RighteyeInnercorner,,,RighteyebrowCenter,,,RightcheekCenter,,,MouthUpperlipMidbottom,,,RighteyeMidbottom,,,LefteyeMidbottom,,,RighteyeOutercorner,,,LowerjawLeftend,,,LowerjawRightend,,,
T,A,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
21:41:28,,0.998432,0.008616535,0.05528003,0.001899053,0.01740852,0.1679344,0.7247889,0.006286922,0.1355797,0.6276624,0.005388896,0.1591339,0.6180448,0.00538436,0.1695527,0.6171194,0.00518069,0.1947393,0.6155282,0.003664955,0.209688,0.6026174,0.005086116,0.1798858,0.613167,0.005853377,0.2465569,0.6246099,0.00578481,0.2911458,0.6251112,-0.01757521,0.1704157,0.6314167,-0.04999784,0.2510154,0.6574836,-0.005249983,0.2381622,0.6351693,-0.01078003,0.1971001,0.6262299,-0.01262434,0.2421275,0.6427681,-0.03258947,0.2612756,0.6370519,-0.02285849,0.2455395,0.6397013,-0.01094685,0.2552093,0.6296123,-0.05084524,0.1880456,0.658797,-0.04910251,0.2193225,0.6533788,-0.03832827,0.2418909,0.6494371,0.06605189,0.2199385,0.6407232,0.03130934,0.1707288,0.6264859,0.0370395,0.2456035,0.6329986,0.06768065,0.2513743,0.6444991,0.01920296,0.2384511,0.6324752,0.02305352,0.1973248,0.6225923,0.02273872,0.2554755,0.6254405,0.02805753,0.2421083,0.6382019,0.04660637,0.2614455,0.6278104,0.06915518,0.1884641,0.6456187,0.005472552,0.1705449,0.6163167,0.03837933,0.2387279,0.6350329,-0.02356923,0.2389483,0.6418203,0.0544213,0.2422917,0.6392522,-0.04626202,0.1559114,0.6979244,0.07343528,0.1563563,0.6845145,
21:41:28,,0.9986481,0.002438119,0.05116853,-0.008815429,0.01631173,0.1749667,0.7188154,0.006493069,0.141281,0.6222214,0.0055798,0.1642135,0.6114882,0.005489398,0.1747009,0.6099949,0.005460606,0.2004388,0.6085925,0.004402628,0.2152725,0.5959284,0.005044369,0.185443,0.6059789,0.007212919,0.2526414,0.6175702,0.008052416,0.2972949,0.6174656,-0.01675894,0.1760702,0.6237329,-0.04884271,0.2586602,0.6497803,-0.004182966,0.244431,0.628072,-0.0103372,0.2030043,0.6191114,-0.01153607,0.2487893,0.6355124,-0.03113368,0.2684044,0.629423,-0.02175648,0.2525595,0.6323296,-0.00962772,0.2618445,0.6221554,-0.05066591,0.1952663,0.6512522,-0.04856248,0.226518,0.6459484,-0.03728589,0.2491399,0.6419549,0.06660006,0.2245181,0.6343836,0.02998381,0.1754685,0.6194874,0.03840079,0.2509867,0.626201,0.06924793,0.2564106,0.6380959,0.02038274,0.2440186,0.6256063,0.02309344,0.202482,0.6158689,0.02505114,0.2620536,0.6185133,0.02927012,0.2477123,0.6313345,0.04919071,0.2672749,0.6212641,0.06870574,0.1929708,0.6398523,0.005182145,0.1761395,0.6089472,0.03948715,0.2440516,0.6282905,-0.0226107,0.245775,0.6345835,0.05560481,0.2473722,0.6326392,-0.04707205,0.1635876,0.6911504,0.07262728,0.161693,0.6795335,
21:41:28,,0.9986481,0.002438119,0.05116853,-0.008815429,0.01631173,0.1749667,0.7188154,0.006493069,0.141281,0.6222214,0.0055798,0.1642135,0.6114882,0.005489398,0.1747009,0.6099949,0.005460606,0.2004388,0.6085925,0.004402628,0.2152725,0.5959284,0.005044369,0.185443,0.6059789,0.007212919,0.2526414,0.6175702,0.008052416,0.2972949,0.6174656,-0.01675894,0.1760702,0.6237329,-0.04884271,0.2586602,0.6497803,-0.004182966,0.244431,0.628072,-0.0103372,0.2030043,0.6191114,-0.01153607,0.2487893,0.6355124,-0.03113368,0.2684044,0.629423,-0.02175648,0.2525595,0.6323296,-0.00962772,0.2618445,0.6221554,-0.05066591,0.1952663,0.6512522,-0.04856248,0.226518,0.6459484,-0.03728589,0.2491399,0.6419549,0.06660006,0.2245181,0.6343836,0.02998381,0.1754685,0.6194874,0.03840079,0.2509867,0.626201,0.06924793,0.2564106,0.6380959,0.02038274,0.2440186,0.6256063,0.02309344,0.202482,0.6158689,0.02505114,0.2620536,0.6185133,0.02927012,0.2477123,0.6313345,0.04919071,0.2672749,0.6212641,0.06870574,0.1929708,0.6398523,0.005182145,0.1761395,0.6089472,0.03948715,0.2440516,0.6282905,-0.0226107,0.245775,0.6345835,0.05560481,0.2473722,0.6326392,-0.04707205,0.1635876,0.6911504,0.07262728,0.161693,0.6795335,
21:41:28,,0.998678,0.0170102,0.0485082,3.36587E-05,0.01204649,0.1774892,0.7154635,0.006600989,0.1457427,0.6186404,0.004411394,0.167621,0.6086702,0.003442598,0.178221,0.6072364,0.001556642,0.205667,0.6059723,0.0001338832,0.221175,0.5936431,0.001669114,0.1902053,0.6031889,0.002227549,0.258074,0.616563,0.00235169,0.3027353,0.6177959,-0.0200395,0.1787025,0.6201463,-0.05433857,0.262358,0.6488618,-0.009143387,0.2492572,0.6267492,-0.01456115,0.2073941,0.6158605,-0.01663189,0.253374,0.6342397,-0.03747318,0.2736287,0.6291062,-0.02693653,0.2571766,0.6311656,-0.01527523,0.2678182,0.6214235,-0.0545614,0.1972071,0.6484969,-0.05330751,0.2297511,0.643873,-0.04239319,0.2531112,0.6405669,0.06264736,0.2303452,0.6326607,0.02802144,0.1788566,0.617192,0.03307451,0.2558032,0.6253724,0.06393601,0.2617067,0.6375976,0.01551481,0.2493339,0.6243838,0.01920135,0.2076322,0.6125027,0.01956344,0.2669957,0.6180161,0.02424687,0.2526495,0.6303676,0.04336721,0.2722246,0.6207521,0.0677625,0.1980773,0.6371583,0.001999142,0.1807245,0.6057801,0.03434563,0.2492839,0.6271773,-0.02763047,0.25017,0.6331742,0.05055196,0.252815,0.6318886,-0.05039724,0.1651561,0.6868452,0.07062344,0.1662657,0.6775873,
21:41:28,,0.998678,0.0170102,0.0485082,3.36587E-05,0.01204649,0.1774892,0.7154635,0.006600989,0.1457427,0.6186404,0.004411394,0.167621,0.6086702,0.003442598,0.178221,0.6072364,0.001556642,0.205667,0.6059723,0.0001338832,0.221175,0.5936431,0.001669114,0.1902053,0.6031889,0.002227549,0.258074,0.616563,0.00235169,0.3027353,0.6177959,-0.0200395,0.1787025,0.6201463,-0.05433857,0.262358,0.6488618,-0.009143387,0.2492572,0.6267492,-0.01456115,0.2073941,0.6158605,-0.01663189,0.253374,0.6342397,-0.03747318,0.2736287,0.6291062,-0.02693653,0.2571766,0.6311656,-0.01527523,0.2678182,0.6214235,-0.0545614,0.1972071,0.6484969,-0.05330751,0.2297511,0.643873,-0.04239319,0.2531112,0.6405669,0.06264736,0.2303452,0.6326607,0.02802144,0.1788566,0.617192,0.03307451,0.2558032,0.6253724,0.06393601,0.2617067,0.6375976,0.01551481,0.2493339,0.6243838,0.01920135,0.2076322,0.6125027,0.01956344,0.2669957,0.6180161,0.02424687,0.2526495,0.6303676,0.04336721,0.2722246,0.6207521,0.0677625,0.1980773,0.6371583,0.001999142,0.1807245,0.6057801,0.03434563,0.2492839,0.6271773,-0.02763047,0.25017,0.6331742,0.05055196,0.252815,0.6318886,-0.05039724,0.1651561,0.6868452,0.07062344,0.1662657,0.6775873,
21:41:28,,0.9981223,0.0341137,0.04587717,0.02198758,0.008909269,0.181602,0.7133983,0.003952221,0.1502857,0.6174747,0.001305286,0.1694646,0.606851,0.0001414511,0.1806234,0.6048821,-0.002369927,0.2130905,0.6041921,-0.00420829,0.2290968,0.5930358,-0.001760593,0.1976094,0.6003948,-0.003795856,0.2650506,0.6173256,-0.005544398,0.309543,0.6201785,-0.02246157,0.1830963,0.6172922,-0.06057268,0.2660125,0.6493124,-0.01480515,0.2556651,0.6271644,-0.01830531,0.2135411,0.6135985,-0.02250825,0.2592019,0.6347563,-0.04381985,0.2785326,0.6300544,-0.0329933,0.26276,0.6317462,-0.02143414,0.2736442,0.6223727,-0.05938399,0.2005808,0.6464608,-0.05860142,0.2337019,0.6430718,-0.0482728,0.2576068,0.6408723,0.05739658,0.2391055,0.6329303,0.02364248,0.1851444,0.6143565,0.02697257,0.2638666,0.6263094,0.05737829,0.2705454,0.6387761,0.009739201,0.2568988,0.6250002,0.01478523,0.2151724,0.6108996,0.01254776,0.2739375,0.6191329,0.0183069,0.2602282,0.6311641,0.03597131,0.2803016,0.6220084,0.06261541,0.2058412,0.6368322,-0.001148479,0.1880382,0.6021726,0.0285701,0.257429,0.627932,-0.03342407,0.255557,0.6335258,0.04458477,0.2614484,0.6328428,-0.05358994,0.1670019,0.6852098,0.06763163,0.1731593,0.6759699,
21:41:29,,0.9981223,0.0341137,0.04587717,0.02198758,0.008909269,0.181602,0.7133983,0.003952221,0.1502857,0.6174747,0.001305286,0.1694646,0.606851,0.0001414511,0.1806234,0.6048821,-0.002369927,0.2130905,0.6041921,-0.00420829,0.2290968,0.5930358,-0.001760593,0.1976094,0.6003948,-0.003795856,0.2650506,0.6173256,-0.005544398,0.309543,0.6201785,-0.02246157,0.1830963,0.6172922,-0.06057268,0.2660125,0.6493124,-0.01480515,0.2556651,0.6271644,-0.01830531,0.2135411,0.6135985,-0.02250825,0.2592019,0.6347563,-0.04381985,0.2785326,0.6300544,-0.0329933,0.26276,0.6317462,-0.02143414,0.2736442,0.6223727,-0.05938399,0.2005808,0.6464608,-0.05860142,0.2337019,0.6430718,-0.0482728,0.2576068,0.6408723,0.05739658,0.2391055,0.6329303,0.02364248,0.1851444,0.6143565,0.02697257,0.2638666,0.6263094,0.05737829,0.2705454,0.6387761,0.009739201,0.2568988,0.6250002,0.01478523,0.2151724,0.6108996,0.01254776,0.2739375,0.6191329,0.0183069,0.2602282,0.6311641,0.03597131,0.2803016,0.6220084,0.06261541,0.2058412,0.6368322,-0.001148479,0.1880382,0.6021726,0.0285701,0.257429,0.627932,-0.03342407,0.255557,0.6335258,0.04458477,0.2614484,0.6328428,-0.05358994,0.1670019,0.6852098,0.06763163,0.1731593,0.6759699,
21:41:29,,0.9961306,0.02835571,0.08190835,-0.01451636,0.005438052,0.1890313,0.7147394,-0.005284943,0.1566109,0.6200719,-0.007466011,0.1752384,0.6097434,-0.008569853,0.1866535,0.6078969,-0.01108746,0.2203279,0.6063251,-0.01333359,0.2356606,0.5948662,-0.01105193,0.2054946,0.6029246,-0.008519321,0.2725839,0.6186107,-0.007024541,0.3173525,0.6207293,-0.03119859,0.1933976,0.6189628,-0.06293858,0.2771007,0.6550604,-0.01968185,0.2631481,0.6291924,-0.0266885,0.2219817,0.6163039,-0.02641834,0.2672185,0.6373025,-0.04796005,0.2889054,0.6346089,-0.03664658,0.2710738,0.6350235,-0.02613228,0.2834978,0.6250985,-0.06687268,0.2144278,0.6486477,-0.06360524,0.2455241,0.6475807,-0.05166721,0.2676167,0.645434,0.05179754,0.244782,0.6302711,0.01801729,0.1949115,0.6196339,0.02325255,0.2697336,0.6249837,0.05502131,0.2741929,0.6354646,0.005038152,0.2626999,0.6251296,0.006496061,0.2222161,0.6121582,0.01064338,0.2827435,0.6188282,0.01428044,0.2661617,0.6304466,0.03503551,0.2869335,0.6207025,0.05675606,0.2123586,0.6340051,-0.01069017,0.1960872,0.6049858,0.02423697,0.2625022,0.6265942,-0.03741586,0.2644205,0.6367391,0.0406243,0.2654051,0.6301358,-0.05931685,0.1782769,0.6892745,0.0619656,0.1765984,0.6746058,
21:41:29,,0.9961306,0.02835571,0.08190835,-0.01451636,0.005438052,0.1890313,0.7147394,-0.005284943,0.1566109,0.6200719,-0.007466011,0.1752384,0.6097434,-0.008569853,0.1866535,0.6078969,-0.01108746,0.2203279,0.6063251,-0.01333359,0.2356606,0.5948662,-0.01105193,0.2054946,0.6029246,-0.008519321,0.2725839,0.6186107,-0.007024541,0.3173525,0.6207293,-0.03119859,0.1933976,0.6189628,-0.06293858,0.2771007,0.6550604,-0.01968185,0.2631481,0.6291924,-0.0266885,0.2219817,0.6163039,-0.02641834,0.2672185,0.6373025,-0.04796005,0.2889054,0.6346089,-0.03664658,0.2710738,0.6350235,-0.02613228,0.2834978,0.6250985,-0.06687268,0.2144278,0.6486477,-0.06360524,0.2455241,0.6475807,-0.05166721,0.2676167,0.645434,0.05179754,0.244782,0.6302711,0.01801729,0.1949115,0.6196339,0.02325255,0.2697336,0.6249837,0.05502131,0.2741929,0.6354646,0.005038152,0.2626999,0.6251296,0.006496061,0.2222161,0.6121582,0.01064338,0.2827435,0.6188282,0.01428044,0.2661617,0.6304466,0.03503551,0.2869335,0.6207025,0.05675606,0.2123586,0.6340051,-0.01069017,0.1960872,0.6049858,0.02423697,0.2625022,0.6265942,-0.03741586,0.2644205,0.6367391,0.0406243,0.2654051,0.6301358,-0.05931685,0.1782769,0.6892745,0.0619656,0.1765984,0.6746058,
21:41:29,,0.9937115,0.04357641,0.1018226,-0.01644949,-0.001547531,0.1954926,0.7133192,-0.01675196,0.1657939,0.6184542,-0.01915887,0.1850424,0.6083542,-0.02018607,0.196537,0.6067041,-0.02226035,0.2301424,0.6064611,-0.02478935,0.2458527,0.5957409,-0.02253202,0.215364,0.6024543,-0.01879546,0.2821361,0.6204718,-0.01696289,0.3268052,0.6238912,-0.04179807,0.2026657,0.6189972,-0.07164011,0.2850261,0.6594707,-0.02965249,0.272149,0.6311978,-0.03736576,0.2314848,0.6170605,-0.03592353,0.275537,0.6398012,-0.05738973,0.2970643,0.6385436,-0.04587598,0.2787079,0.6379063,-0.03601367,0.2924562,0.6283596,-0.07647195,0.2231795,0.6509272,-0.07287712,0.2543138,0.650611,-0.06083109,0.2759536,0.6490413,0.04174188,0.2534073,0.6286169,0.006432829,0.2036792,0.617385,0.01311144,0.2784567,0.6255085,0.04558793,0.2827219,0.635045,-0.005000421,0.2717371,0.6260991,-0.00449151,0.2315906,0.6115586,0.0009541081,0.2926079,0.6204283,0.004451739,0.2749387,0.6311765,0.0255285,0.2962825,0.621515,0.04656735,0.220829,0.630854,-0.02219177,0.205902,0.6040838,0.01406478,0.2713559,0.6267868,-0.04666416,0.2730369,0.6392744,0.03073855,0.2741346,0.6298764,-0.06747136,0.1857735,0.6903939,0.05310484,0.1838529,0.6703918,
21:41:29,,0.9937115,0.04357641,0.1018226,-0.01644949,-0.001547531,0.1954926,0.7133192,-0.01675196,0.1657939,0.6184542,-0.01915887,0.1850424,0.6083542,-0.02018607,0.196537,0.6067041,-0.02226035,0.2301424,0.6064611,-0.02478935,0.2458527,0.5957409,-0.02253202,0.215364,0.6024543,-0.01879546,0.2821361,0.6204718,-0.01696289,0.3268052,0.6238912,-0.04179807,0.2026657,0.6189972,-0.07164011,0.2850261,0.6594707,-0.02965249,0.272149,0.6311978,-0.03736576,0.2314848,0.6170605,-0.03592353,0.275537,0.6398012,-0.05738973,0.2970643,0.6385436,-0.04587598,0.2787079,0.6379063,-0.03601367,0.2924562,0.6283596,-0.07647195,0.2231795,0.6509272,-0.07287712,0.2543138,0.650611,-0.06083109,0.2759536,0.6490413,0.04174188,0.2534073,0.6286169,0.006432829,0.2036792,0.617385,0.01311144,0.2784567,0.6255085,0.04558793,0.2827219,0.635045,-0.005000421,0.2717371,0.6260991,-0.00449151,0.2315906,0.6115586,0.0009541081,0.2926079,0.6204283,0.004451739,0.2749387,0.6311765,0.0255285,0.2962825,0.621515,0.04656735,0.220829,0.630854,-0.02219177,0.205902,0.6040838,0.01406478,0.2713559,0.6267868,-0.04666416,0.2730369,0.6392744,0.03073855,0.2741346,0.6298764,-0.06747136,0.1857735,0.6903939,0.05310484,0.1838529,0.6703918,
21:41:29,,0.9903206,0.06095067,0.1245798,-0.005476546,-0.007734372,0.2004023,0.7113045,-0.02957319,0.1755886,0.6155668,-0.03201114,0.1943351,0.6056763,-0.0328411,0.2059727,0.6040395,-0.0341695,0.2386553,0.6061898,-0.03719956,0.2545806,0.5967939,-0.03464961,0.2239151,0.6009817,-0.03079539,0.2899978,0.6226503,-0.02967879,0.3345309,0.6276976,-0.05197737,0.211075,0.6171591,-0.08172496,0.2906729,0.6634518,-0.04088918,0.2796476,0.6334154,-0.0484825,0.2391454,0.6172072,-0.04687122,0.2828029,0.642374,-0.06782639,0.3032939,0.6421728,-0.05717184,0.2862912,0.6410996,-0.04744194,0.298928,0.6311086,-0.08732033,0.2302001,0.6527309,-0.08323231,0.2603483,0.6538644,-0.07137534,0.2822546,0.6526054,0.0303154,0.2618124,0.6269087,-0.007441864,0.2123761,0.6130606,0.001399621,0.286709,0.6262093,0.03439618,0.2914625,0.6346287,-0.01652149,0.2796403,0.6273016,-0.01656396,0.239803,0.610665,-0.01081908,0.3013996,0.6223439,-0.006895947,0.2828728,0.6320837,0.01393684,0.3054343,0.6225802,0.03461356,0.229548,0.6275932,-0.03421139,0.2144985,0.6018661,0.002478944,0.2796494,0.6271363,-0.05780902,0.2799717,0.6424339,0.01930498,0.2826992,0.6296538,-0.075286,0.1908931,0.6912851,0.0438749,0.1916765,0.6644849,
21:41:29,,0.9903206,0.06095067,0.1245798,-0.005476546,-0.007734372,0.2004023,0.7113045,-0.02957319,0.1755886,0.6155668,-0.03201114,0.1943351,0.6056763,-0.0328411,0.2059727,0.6040395,-0.0341695,0.2386553,0.6061898,-0.03719956,0.2545806,0.5967939,-0.03464961,0.2239151,0.6009817,-0.03079539,0.2899978,0.6226503,-0.02967879,0.3345309,0.6276976,-0.05197737,0.211075,0.6171591,-0.08172496,0.2906729,0.6634518,-0.04088918,0.2796476,0.6334154,-0.0484825,0.2391454,0.6172072,-0.04687122,0.2828029,0.642374,-0.06782639,0.3032939,0.6421728,-0.05717184,0.2862912,0.6410996,-0.04744194,0.298928,0.6311086,-0.08732033,0.2302001,0.6527309,-0.08323231,0.2603483,0.6538644,-0.07137534,0.2822546,0.6526054,0.0303154,0.2618124,0.6269087,-0.007441864,0.2123761,0.6130606,0.001399621,0.286709,0.6262093,0.03439618,0.2914625,0.6346287,-0.01652149,0.2796403,0.6273016,-0.01656396,0.239803,0.610665,-0.01081908,0.3013996,0.6223439,-0.006895947,0.2828728,0.6320837,0.01393684,0.3054343,0.6225802,0.03461356,0.229548,0.6275932,-0.03421139,0.2144985,0.6018661,0.002478944,0.2796494,0.6271363,-0.05780902,0.2799717,0.6424339,0.01930498,0.2826992,0.6296538,-0.075286,0.1908931,0.6912851,0.0438749,0.1916765,0.6644849,
21:41:29,,0.987331,0.07384145,0.1403964,-0.003725282,-0.0162733,0.206115,0.709814,-0.04313146,0.1859491,0.6133201,-0.04559587,0.2034627,0.6034057,-0.04627157,0.2153028,0.6016076,-0.04644971,0.2471773,0.6058747,-0.04947678,0.2631932,0.597666,-0.04742056,0.2324221,0.5995587,-0.04233267,0.2977234,0.6242195,-0.04112006,0.3420328,0.6304064,-0.06293143,0.219829,0.6151224,-0.09174605,0.2974438,0.6663347,-0.05195235,0.2874238,0.6350923,-0.0599783,0.2470751,0.6171032,-0.05766566,0.2903283,0.6443231,-0.07784712,0.3101478,0.644647,-0.06806881,0.2939343,0.6434565,-0.05819808,0.3056357,0.6330999,-0.09830814,0.2381825,0.6541991,-0.0937602,0.267537,0.6562349,-0.08186078,0.289417,0.6552569,0.01863725,0.2694341,0.6258082,-0.02253557,0.2209923,0.6095541,-0.01010954,0.2944699,0.6267934,0.02309706,0.2991304,0.6342196,-0.02790828,0.2875668,0.6282758,-0.02915468,0.2477748,0.609907,-0.0228136,0.3087597,0.6236826,-0.01812651,0.2905666,0.6328397,0.001900841,0.3130598,0.6231111,0.0218272,0.2375408,0.625523,-0.0471238,0.2231192,0.5997439,-0.008944515,0.2875167,0.6275139,-0.06868614,0.2874436,0.6447265,0.007985899,0.2905504,0.6295837,-0.08492294,0.1976693,0.6917505,0.0328057,0.1991625,0.6603106,
21:41:29,,0.987331,0.07384145,0.1403964,-0.003725282,-0.0162733,0.206115,0.709814,-0.04313146,0.1859491,0.6133201,-0.04559587,0.2034627,0.6034057,-0.04627157,0.2153028,0.6016076,-0.04644971,0.2471773,0.6058747,-0.04947678,0.2631932,0.597666,-0.04742056,0.2324221,0.5995587,-0.04233267,0.2977234,0.6242195,-0.04112006,0.3420328,0.6304064,-0.06293143,0.219829,0.6151224,-0.09174605,0.2974438,0.6663347,-0.05195235,0.2874238,0.6350923,-0.0599783,0.2470751,0.6171032,-0.05766566,0.2903283,0.6443231,-0.07784712,0.3101478,0.644647,-0.06806881,0.2939343,0.6434565,-0.05819808,0.3056357,0.6330999,-0.09830814,0.2381825,0.6541991,-0.0937602,0.267537,0.6562349,-0.08186078,0.289417,0.6552569,0.01863725,0.2694341,0.6258082,-0.02253557,0.2209923,0.6095541,-0.01010954,0.2944699,0.6267934,0.02309706,0.2991304,0.6342196,-0.02790828,0.2875668,0.6282758,-0.02915468,0.2477748,0.609907,-0.0228136,0.3087597,0.6236826,-0.01812651,0.2905666,0.6328397,0.001900841,0.3130598,0.6231111,0.0218272,0.2375408,0.625523,-0.0471238,0.2231192,0.5997439,-0.008944515,0.2875167,0.6275139,-0.06868614,0.2874436,0.6447265,0.007985899,0.2905504,0.6295837,-0.08492294,0.1976693,0.6917505,0.0328057,0.1991625,0.6603106,
21:41:29,,0.9817988,0.09282571,0.1656505,-0.003794651,-0.02504787,0.2078135,0.7069348,-0.05660104,0.1913803,0.6111297,-0.06041831,0.2122664,0.6020989,-0.06125887,0.2239002,0.6008559,-0.06065299,0.2529018,0.6064194,-0.06377858,0.2692274,0.5989621,-0.06233677,0.2385474,0.599611,-0.05523491,0.3025541,0.6263114,-0.05356563,0.3465257,0.6341099,-0.07642086,0.2251294,0.6171741,-0.1023936,0.3004303,0.671262,-0.0642585,0.2918349,0.6373772,-0.07282229,0.2522448,0.6193824,-0.06948438,0.2941123,0.647002,-0.08992501,0.314036,0.6494169,-0.0797047,0.2972901,0.6466686,-0.07056554,0.3102578,0.636711,-0.1050073,0.2393453,0.6592676,-0.1037764,0.2705194,0.6604659,-0.09307076,0.2928879,0.6592062,0.005348554,0.2739481,0.6234196,-0.03823311,0.2266788,0.6070778,-0.02324722,0.2985845,0.6271753,0.01032751,0.3031721,0.6329541,-0.04066534,0.2923935,0.629308,-0.04301983,0.2532273,0.6096746,-0.03650036,0.3124678,0.6252723,-0.03068118,0.2948352,0.633504,-0.01219412,0.3167925,0.6232554,0.007542435,0.2424765,0.6214769,-0.06215253,0.2292548,0.5994604,-0.02195109,0.2920389,0.6275827,-0.08024804,0.2913726,0.64768,-0.004768088,0.2950174,0.6289704,-0.09333462,0.1998875,0.6926733,0.0209315,0.2027877,0.6544312,
21:41:29,,0.9817988,0.09282571,0.1656505,-0.003794651,-0.02504787,0.2078135,0.7069348,-0.05660104,0.1913803,0.6111297,-0.06041831,0.2122664,0.6020989,-0.06125887,0.2239002,0.6008559,-0.06065299,0.2529018,0.6064194,-0.06377858,0.2692274,0.5989621,-0.06233677,0.2385474,0.599611,-0.05523491,0.3025541,0.6263114,-0.05356563,0.3465257,0.6341099,-0.07642086,0.2251294,0.6171741,-0.1023936,0.3004303,0.671262,-0.0642585,0.2918349,0.6373772,-0.07282229,0.2522448,0.6193824,-0.06948438,0.2941123,0.647002,-0.08992501,0.314036,0.6494169,-0.0797047,0.2972901,0.6466686,-0.07056554,0.3102578,0.636711,-0.1050073,0.2393453,0.6592676,-0.1037764,0.2705194,0.6604659,-0.09307076,0.2928879,0.6592062,0.005348554,0.2739481,0.6234196,-0.03823311,0.2266788,0.6070778,-0.02324722,0.2985845,0.6271753,0.01032751,0.3031721,0.6329541,-0.04066534,0.2923935,0.629308,-0.04301983,0.2532273,0.6096746,-0.03650036,0.3124678,0.6252723,-0.03068118,0.2948352,0.633504,-0.01219412,0.3167925,0.6232554,0.007542435,0.2424765,0.6214769,-0.06215253,0.2292548,0.5994604,-0.02195109,0.2920389,0.6275827,-0.08024804,0.2913726,0.64768,-0.004768088,0.2950174,0.6289704,-0.09333462,0.1998875,0.6926733,0.0209315,0.2027877,0.6544312,
21:41:29,,0.9774614,0.09954773,0.185795,-0.01182823,-0.03428004,0.2102896,0.70666,-0.0698183,0.1956428,0.6117856,-0.07376897,0.2179715,0.6038615,-0.07445937,0.2293454,0.6031939,-0.07336546,0.2570284,0.6086903,-0.07661088,0.2735719,0.6012309,-0.07553631,0.2428872,0.6020967,-0.06650357,0.3062756,0.6283958,-0.06385602,0.3500835,0.6366013,-0.08949453,0.2298396,0.6208834,-0.1116998,0.3044125,0.6752899,-0.07514998,0.2956924,0.6397694,-0.0849583,0.2566164,0.6226335,-0.07994995,0.2979298,0.6496329,-0.09988841,0.3180403,0.6530418,-0.09013996,0.3012802,0.6497741,-0.08114459,0.3139993,0.639483,-0.1150972,0.2432879,0.6631683,-0.1137941,0.2745629,0.6644587,-0.1030182,0.2968876,0.6628062,-0.006475365,0.2765318,0.6226246,-0.05112632,0.2307302,0.6074793,-0.03472224,0.301594,0.6279274,-0.0008570626,0.3057692,0.6322726,-0.05196857,0.2960023,0.6307285,-0.05533649,0.2571872,0.6112965,-0.04809971,0.3153783,0.6267544,-0.04179004,0.2980691,0.634537,-0.02399714,0.3194468,0.6235856,-0.004904851,0.245156,0.6205115,-0.07540096,0.2335031,0.6021162,-0.03344394,0.2952491,0.6282147,-0.09071842,0.2953252,0.6507569,-0.01608938,0.2979892,0.6289386,-0.1029845,0.2035892,0.6950055,0.009285714,0.2054168,0.6521063,
21:41:29,,0.9774614,0.09954773,0.185795,-0.01182823,-0.03428004,0.2102896,0.70666,-0.0698183,0.1956428,0.6117856,-0.07376897,0.2179715,0.6038615,-0.07445937,0.2293454,0.6031939,-0.07336546,0.2570284,0.6086903,-0.07661088,0.2735719,0.6012309,-0.07553631,0.2428872,0.6020967,-0.06650357,0.3062756,0.6283958,-0.06385602,0.3500835,0.6366013,-0.08949453,0.2298396,0.6208834,-0.1116998,0.3044125,0.6752899,-0.07514998,0.2956924,0.6397694,-0.0849583,0.2566164,0.6226335,-0.07994995,0.2979298,0.6496329,-0.09988841,0.3180403,0.6530418,-0.09013996,0.3012802,0.6497741,-0.08114459,0.3139993,0.639483,-0.1150972,0.2432879,0.6631683,-0.1137941,0.2745629,0.6644587,-0.1030182,0.2968876,0.6628062,-0.006475365,0.2765318,0.6226246,-0.05112632,0.2307302,0.6074793,-0.03472224,0.301594,0.6279274,-0.0008570626,0.3057692,0.6322726,-0.05196857,0.2960023,0.6307285,-0.05533649,0.2571872,0.6112965,-0.04809971,0.3153783,0.6267544,-0.04179004,0.2980691,0.634537,-0.02399714,0.3194468,0.6235856,-0.004904851,0.245156,0.6205115,-0.07540096,0.2335031,0.6021162,-0.03344394,0.2952491,0.6282147,-0.09071842,0.2953252,0.6507569,-0.01608938,0.2979892,0.6289386,-0.1029845,0.2035892,0.6950055,0.009285714,0.2054168,0.6521063,
